nexonsn,npsn,bonusprob,bonustype,gender,classgroup,charid,probitemgetresult,itemlevel,itemget,itemid,itemtype,itemgrade,itemenchantbef,itemenchantaft,itemuid,itemgetprob,playtime,chartype,usernickname,charcode,probitemgettype,userlevel,tribe,ispcroom,idcategory,id,actionid,charlevel,charname,class,isburningchar
1946660489,null,"WrappedArray(30.0, 0.0, 0.03, 70.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,6090623,1,160,1,1152178,1,4,15,16,1441156102711605390,30,2536,null,null,null,1,null,413,2,WrappedArray(meso),WrappedArray(32863050),20211215230018235,250,청시환,413,0
2064074305,null,"WrappedArray(60.0, 0.0, 0.0, 40.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,97467783,2,150,1,1213016,1,2,8,8,3602880651084185021,60,1070,null,null,null,1,null,6313,2,WrappedArray(meso),WrappedArray(1216000),20211215230018526,229,쭈마뽀,6313,0
1409558020,null,"WrappedArray(85.0, 0.0, 0.0, 15.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,39539125,1,160,1,1152174,1,3,2,3,7493990819326631292,85,86,null,null,null,1,null,15113,2,WrappedArray(meso),WrappedArray(477725),20211215230018841,238,우오염,15113,0
2114574552,null,"WrappedArray(85.0, 0.0, 0.0, 15.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,6524158,1,140,1,1102722,1,2,3,4,5764609425704756829,85,766,null,null,null,1,null,522,2,WrappedArray(meso),WrappedArray(426800),20211215230019216,142,충무로총잽이,522,0
184612946,null,"WrappedArray(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,16794500,1,0,1,2048800,2,,0,0,0,2070112,9,null,null,null,3,null,2313,2,"WrappedArray(itemboxtype, itemboxid, purchaseSN, itemuid)","WrappedArray(GoldApple, 5060048, 130000272, 371378029)",20211215230019138,203,SJ꼬꼬마키드,2313,0
17045558,null,"WrappedArray(80.0, 0.0, 0.0, 20.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,30130444,1,110,1,1312182,1,2,4,5,1152926594144326213,80,3830,null,null,null,1,null,3111,2,WrappedArray(meso),WrappedArray(267200),20211215230019712,70,루얀링,3111,0
470339390,null,"WrappedArray(45.0, 55.0, 0.0, 0.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,5829231,3,130,1,1092089,1,2,11,10,4899918202760688959,45,1105,null,null,null,1,null,2219,2,WrappedArray(meso),WrappedArray(4504600),20211215230021073,244,greedyfate,2219,0
1275366620,null,"WrappedArray(63.0, 0.0, 0.0, 37.0, 0.0, 1.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,102237158,2,130,1,1004234,1,2,8,8,7926336572532917737,60,12601,null,null,null,1,null,15112,2,WrappedArray(meso),WrappedArray(791900),20211215230021204,128,두부학생,15112,0
67617308,null,"WrappedArray(90.0, 0.0, 0.0, 10.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,29427062,1,80,1,1060099,1,2,1,2,6354615816626611060,90,856,null,null,null,1,null,513,2,WrappedArray(meso),WrappedArray(42000),20211215230021339,211,별별냥멍,513,0
570923000,null,"WrappedArray(95.0, 0.0, 0.0, 5.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,24043157,1,120,1,1152170,1,2,0,1,5188152156619828786,95,14391,null,null,null,1,null,6413,2,WrappedArray(meso),WrappedArray(67997),20211215230020956,241,유머정체,6413,0
50614087,null,"WrappedArray(70.0, 0.0, 0.0, 30.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,43340427,1,100,1,1002399,1,1,6,7,6171868218919,70,8416,null,null,null,1,null,14212,2,WrappedArray(meso),WrappedArray(281000),20211215230021748,101,민둥졍,14212,0
1711485167,null,"WrappedArray(80.0, 0.0, 0.0, 20.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,7085135,1,90,1,1482011,1,1,4,5,3458766446555889750,80,2575,null,null,null,1,null,511,2,WrappedArray(meso),WrappedArray(142396),20211215230021759,91,병섭4,511,0
436296806,null,"WrappedArray(85.0, 0.0, 0.0, 15.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,101352113,1,100,1,1072213,1,1,2,3,8070451777788517734,85,12304,null,null,null,1,null,434,2,WrappedArray(meso),WrappedArray(121000),20211215230022028,101,득랴,434,0
50614087,null,"WrappedArray(65.0, 0.0, 0.0, 35.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,43340427,2,100,1,1002399,1,1,7,7,6171868218919,65,8417,null,null,null,1,null,14212,2,WrappedArray(meso),WrappedArray(321000),20211215230022947,101,민둥졍,14212,0
17045558,null,"WrappedArray(70.0, 0.0, 0.0, 30.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,30130444,1,110,1,1312182,1,2,6,7,1152926594144326213,70,3833,null,null,null,1,null,3111,2,WrappedArray(meso),WrappedArray(373700),20211215230022764,70,루얀링,3111,0
403154828,null,"WrappedArray(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,36475309,1,0,1,2047946,2,,0,0,0,2070112,29052,null,null,null,3,null,3123,2,"WrappedArray(itemboxtype, itemboxid, purchaseSN, itemuid)","WrappedArray(GoldApple, 5060048, 130000271, 371378126)",20211215230023612,250,구다회,3123,0
1913115376,null,"WrappedArray(30.0, 0.0, 0.03, 70.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,5304563,1,160,1,1402251,1,4,15,16,6354615902515910243,30,57,null,null,null,1,null,123,2,WrappedArray(meso),WrappedArray(36514500),20211215230023209,253,샷건장인망치,123,0
1778762580,null,"WrappedArray(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,43336465,1,0,1,0,0,,54514,28517,0,1.666666666666667E9,876,null,null,null,5,null,1400,2,"WrappedArray(itemboxtype, itemboxid, purchaseSN, itemuid)","WrappedArray(FaceCoupon, 5152091, 150100000, 371378194)",20211215230023564,10,바닐라nun,1400,0
335674559,null,"WrappedArray(90.0, 0.0, 0.0, 10.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,26781138,1,110,1,1113149,1,1,1,2,1729387191827983155,90,515,null,null,null,1,null,16412,2,WrappedArray(meso),WrappedArray(107500),20211215230024080,131,지현88,16412,0
1023846071,null,"WrappedArray(31.5, 68.47, 0.03, 0.0, 0.0, 1.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,41974143,3,150,1,1132296,1,2,16,15,8070451412716486795,30,42426,null,null,null,1,null,6313,2,WrappedArray(meso),WrappedArray(34374763),20211215230023904,255,지히창,6313,0
1694899524,null,"WrappedArray(80.0, 0.0, 0.0, 20.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,43336772,2,75,1,1382010,1,2,4,4,1441157700439290606,80,6146,null,null,null,1,null,231,2,WrappedArray(meso),WrappedArray(82838),20211215230023843,94,후선히어로,231,0
1426280233,null,"WrappedArray(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,4833897,1,-1,1,5530638,5,,0,0,101176224,50000,331,null,null,null,2,null,333,2,"WrappedArray(itemboxtype, itemboxid, purchaseSN, itemuid)","WrappedArray(RoyalStyle, 5680159, 110000064, 101176163)",20211215230024757,204,YJPathfinder,333,0
1879177121,null,"WrappedArray(55.0, 0.0, 0.0, 45.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,6567356,2,140,1,1122150,1,2,9,9,7349875794459572651,55,5949,null,null,null,1,null,16413,2,WrappedArray(meso),WrappedArray(1098600),20211215230025202,220,부삐링,16413,0
402918741,null,"WrappedArray(90.0, 0.0, 0.0, 10.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,7077056,1,60,1,1072139,1,0,1,2,7205760602088745936,90,120,null,null,null,1,null,2214,2,WrappedArray(meso),WrappedArray(18300),20211215230025195,71,뚜요링에반,2214,0
2114574552,null,"WrappedArray(60.0, 0.0, 0.0, 40.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,6524158,1,140,1,1102722,1,2,8,9,5764609425704756829,60,772,null,null,null,1,null,522,2,WrappedArray(meso),WrappedArray(959136),20211215230025662,142,충무로총잽이,522,0
1711803234,null,"WrappedArray(90.0, 0.0, 0.0, 10.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,97867862,1,16,1,1062001,1,0,1,2,5908723638823095468,90,2057,null,null,null,1,null,2112,2,WrappedArray(meso),WrappedArray(1300),20211215230026286,100,콤구장인아란,2112,0
218676406,null,"WrappedArray(75.0, 0.0, 0.0, 25.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,102193186,1,120,1,1122076,1,2,5,6,7782221397341887167,75,174,null,null,null,1,null,3123,2,WrappedArray(meso),WrappedArray(415700),20211215230026490,204,DAcaming,3123,0
1946660489,null,"WrappedArray(100.0, 0.0, 0.0, 0.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,6090623,1,160,1,1152178,1,4,15,16,1441156102711605390,100,2545,null,null,null,1,null,413,2,WrappedArray(meso),WrappedArray(32863050),20211215230027184,250,청시환,413,0
2114574552,null,"WrappedArray(55.0, 0.0, 0.0, 45.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,6524158,2,140,1,1102722,1,2,9,9,5764609425704756829,55,774,null,null,null,1,null,522,2,WrappedArray(meso),WrappedArray(1065642),20211215230026960,142,충무로총잽이,522,0
1678034258,null,"WrappedArray(52.5, 0.0, 0.0, 47.5, 0.0, 1.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,1599905,1,140,1,1213014,1,2,10,11,3170535645202357759,50,1552,null,null,null,1,null,15112,2,WrappedArray(meso),WrappedArray(4448200),20211215230027180,178,김희돔,15112,0
805815706,null,"WrappedArray(90.0, 0.0, 0.0, 10.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,26633993,2,100,1,1022231,1,1,1,1,4899921797648158725,90,4810,null,null,null,1,null,1311,2,WrappedArray(meso),WrappedArray(81000),20211215230027675,77,므쏠,1311,0
1745478168,null,"WrappedArray(85.0, 0.0, 0.0, 15.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,43302181,1,30,1,1102590,1,0,2,3,2594079063312230795,85,4466,null,null,null,1,null,432,2,WrappedArray(meso),WrappedArray(3780),20211215230027719,45,듀블나뭅,432,0
84546819,null,"WrappedArray(40.0, 0.0, 0.01, 60.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,1414266,1,140,1,1032200,1,4,12,13,1279900389640,40,9813,null,null,null,1,null,223,2,WrappedArray(meso),WrappedArray(6982900),20211215230027421,262,찌질상민,223,0
1963362608,null,"WrappedArray(99.75, 0.0, 0.0, 0.25, 0.0, 1.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,7084561,1,80,1,1072210,1,2,0,1,5476379075322892779,95,2424,null,null,null,1,null,2111,2,WrappedArray(meso),WrappedArray(21500),20211215230027978,87,씌에끼야,2111,0
1946660489,null,"WrappedArray(30.0, 69.97, 0.03, 0.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,6090623,3,160,1,1152178,1,4,16,15,1441156102711605390,30,2546,null,null,null,1,null,413,2,WrappedArray(meso),WrappedArray(38707470),20211215230028351,250,청시환,413,0
1090999599,null,"WrappedArray(95.0, 0.0, 0.0, 5.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,29545234,1,110,1,1012478,1,1,0,1,8214566819835718896,95,16915,null,null,null,1,null,10112,2,WrappedArray(meso),WrappedArray(54200),20211215230027792,200,나쥬아,10112,0
1711803234,null,"WrappedArray(85.0, 0.0, 0.0, 15.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,97867862,1,16,1,1062001,1,0,2,3,5908723638823095468,85,2059,null,null,null,1,null,2112,2,WrappedArray(meso),WrappedArray(1500),20211215230027970,100,콤구장인아란,2112,0
1862919915,null,"WrappedArray(60.0, 0.0, 0.0, 40.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,42961173,1,120,1,1122076,1,1,8,9,5476384444032057534,60,13397,null,null,null,1,null,15113,2,WrappedArray(meso),WrappedArray(623100),20211215230028066,227,모발없는땡뚠,15113,0
1342479506,null,"WrappedArray(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,92408093,1,0,1,1012408,1,,0,0,1441210540798150786,289815,2207,null,null,null,3,null,213,2,"WrappedArray(itemboxtype, itemboxid, purchaseSN, itemuid)","WrappedArray(GoldApple, 5060048, 130000246, 501614009)",20211215230029277,241,쿠루미다리미,213,0
403154828,null,"WrappedArray(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,36475309,1,0,1,2049116,2,,0,0,0,1552584,29058,null,null,null,3,null,3123,2,"WrappedArray(itemboxtype, itemboxid, purchaseSN, itemuid)","WrappedArray(GoldApple, 5060048, 130000271, 371378126)",20211215230030063,250,구다회,3123,0
1711803234,null,"WrappedArray(85.0, 0.0, 0.0, 15.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,97867862,1,16,1,1062001,1,0,3,4,5908723638823095468,85,2061,null,null,null,1,null,2112,2,WrappedArray(meso),WrappedArray(1700),20211215230029620,100,콤구장인아란,2112,0
184612946,null,"WrappedArray(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,16794500,1,0,1,2632888,2,,0,0,0,103505,20,null,null,null,3,null,2313,2,"WrappedArray(itemboxtype, itemboxid, purchaseSN, itemuid)","WrappedArray(GoldApple, 5060048, 130000272, 371378009)",20211215230030454,203,SJ꼬꼬마키드,2313,0
218676406,null,"WrappedArray(60.0, 0.0, 0.0, 40.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,102193186,1,120,1,1122076,1,2,8,9,7782221397341887167,60,179,null,null,null,1,null,3123,2,WrappedArray(meso),WrappedArray(623100),20211215230030981,204,DAcaming,3123,0
436296806,null,"WrappedArray(65.0, 0.0, 0.0, 35.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,101352113,1,100,1,1072213,1,1,7,8,8070451777788517734,65,12313,null,null,null,1,null,434,2,WrappedArray(meso),WrappedArray(321000),20211215230031093,101,득랴,434,0
1778549261,null,"WrappedArray(95.0, 0.0, 0.0, 5.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,7070165,1,140,1,1102721,1,2,0,1,8070451713364001864,95,39303,null,null,null,1,null,435,2,WrappedArray(meso),WrappedArray(110800),20211215230031521,209,싯오,435,0
1946660489,null,"WrappedArray(30.0, 0.0, 0.03, 70.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,6090623,2,160,1,1152178,1,4,15,15,1441156102711605390,30,2551,null,null,null,1,null,413,2,WrappedArray(meso),WrappedArray(32863050),20211215230032485,250,청시환,413,0
1879177121,null,"WrappedArray(50.0, 0.0, 0.0, 50.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,6567356,1,140,1,1122150,1,2,10,11,7349875794459572651,50,5957,null,null,null,1,null,16413,2,WrappedArray(meso),WrappedArray(4448200),20211215230032868,220,부삐링,16413,0
403154828,null,"WrappedArray(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,36475309,1,0,1,2049116,2,,0,0,0,1552584,29062,null,null,null,3,null,3123,2,"WrappedArray(itemboxtype, itemboxid, purchaseSN, itemuid)","WrappedArray(GoldApple, 5060048, 130000271, 371378126)",20211215230034146,250,구다회,3123,0
1275366620,null,"WrappedArray(57.75, 0.0, 0.0, 42.25, 0.0, 1.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,102237158,1,130,1,1004234,1,2,9,10,7926336572532917737,55,12615,null,null,null,1,null,15112,2,WrappedArray(meso),WrappedArray(879800),20211215230034556,128,두부학생,15112,0
201520116,null,"WrappedArray(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,85862075,1,-1,1,5204017,5,,0,0,432820629,50000,39417,null,null,null,2,null,1313,2,"WrappedArray(itemboxtype, itemboxid, purchaseSN, itemuid)","WrappedArray(RoyalStyle, 5680159, 110000000, 432820576)",20211215230034842,277,줴리,1313,0
1913115376,null,"WrappedArray(30.0, 69.97, 0.03, 0.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,5304563,4,160,1,1402251,1,4,17,17,6354615902515910243,30,69,null,null,null,1,null,123,2,WrappedArray(meso),WrappedArray(50185100),20211215230035555,253,샷건장인망치,123,0
1577486777,null,"WrappedArray(50.0, 0.0, 0.0, 50.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,1193974,2,150,1,1062165,1,1,10,10,3458766017059145889,50,3006,null,null,null,1,null,123,2,WrappedArray(meso),WrappedArray(5470800),20211215230035979,211,김치국의팔라,123,0
2063798910,null,"WrappedArray(95.0, 0.0, 0.0, 5.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,7088735,1,60,1,1002634,1,1,0,1,2882305659892715123,95,5375,null,null,null,1,null,3611,2,WrappedArray(meso),WrappedArray(9600),20211215230036677,60,struct제논,3611,0
403154828,null,"WrappedArray(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,36475309,1,0,1,2047939,2,,0,0,0,3105168,29065,null,null,null,3,null,3123,2,"WrappedArray(itemboxtype, itemboxid, purchaseSN, itemuid)","WrappedArray(GoldApple, 5060048, 130000271, 371378126)",20211215230037096,250,구다회,3123,0
1409449390,null,"WrappedArray(42.0, 57.99, 0.01, 0.0, 0.0, 1.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,95950146,3,170,1,1562007,1,2,12,11,7205760649333379787,40,6796,null,null,null,1,null,10112,2,WrappedArray(meso),WrappedArray(8158980),20211215230037434,180,제로키우음,10112,0
2063798910,null,"WrappedArray(90.0, 0.0, 0.0, 10.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,7088735,2,60,1,1002634,1,1,1,1,2882305659892715123,90,5377,null,null,null,1,null,3611,2,WrappedArray(meso),WrappedArray(18300),20211215230037947,60,struct제논,3611,0
1946660489,null,"WrappedArray(30.0, 0.0, 0.03, 70.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,6090623,1,160,1,1152178,1,4,16,17,1441156102711605390,30,2557,null,null,null,1,null,413,2,WrappedArray(meso),WrappedArray(38707470),20211215230038601,250,청시환,413,0
319034993,null,"WrappedArray(80.0, 0.0, 0.0, 20.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,102244420,1,30,1,1232002,1,0,4,5,1729440925539799955,80,34,null,null,null,1,null,3120,2,WrappedArray(meso),WrappedArray(6080),20211215230039044,30,제뉘스뽁뽁님,3120,0
